# Recovery,Feed Flow,Stage1 RR,Stage2 RR,Stage3 RR,Stage1 Qin (m3/s),Stage2 Qin (m3/s),Stage3 Qin (m3/s),Stage1 Brine (m3/s),Stage2 Brine (m3/s),Stage3 Brine (m3/s),Stage1 Pin (Pa),Stage2 Pin (Pa),Stage3 Pin (Pa),Stage1 Pout (Pa),Stage2 Pout (Pa),Stage3 Pout (Pa),Total Power (W),Stage1 Power (W),Stage2 Power (W),Stage3 Power (W),Stage1 First Elem. Prod. (m3/s),Stage2 First Elem. Prod. (m3/s),Stage3 First Elem. Prod. (m3/s),Stage1 Perm. Conc. (kg/m3),Stage2 Perm. Conc. (kg/m3),Stage3 Perm. Conc. (kg/m3),Stage1 Pump Speed (-),Stage2 Pump Speed (-)
8.80E-01,1.45E-01,5.58E-01,5.96E-01,3.28E-01,1.45E-01,6.41E-02,2.59E-02,6.41E-02,2.59E-02,1.74E-02,2.44E+05,7.59E+05,6.80E+05,8.33E+05,1.01E+06,6.80E+05,1.56E+05,1.34E+05,2.15E+04,1.25E-08,1.75E-04,2.00E-04,9.95E-05,1.41E-02,1.85E-02,1.99E-01,8.50E-01,1.00E+00
